id,created_at,full_name,age,nationality,social_status,no_of_children,has_second_home,timing_to_buy,primary_reason,property_type,unit_size,price_range,home_features,staff_accommodation,premium_features,exterior_colour,sport_amenities,additional_amenities,managed_rental,raw_answers,payment_plan,travel_to_destination,community_mobility
88daa073-3d38-42a8-9543-87e35d0e2c9f,2026-09-09 21:10:06.13652+00,,25–34,Saudi Arabia,Single,0,Family-owned,2030 onwards,Both,Apartment,2BR,700k–1.5M SAR,"[""Sea Views"",""Privacy"",""Balconies & Terraces""]",,"[""Private Pool"",""Installed Kitchen""]","[""Sage"",""Blue"",""Rose""]","[""Padel"",""Tennis"",""Football""]","[""Spa & Gym"",""Cafes"",""Beach Club""]",Depends on return,"{""age"":""25–34"",""unit_size"":""2BR"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Privacy"",""Balconies & Terraces""],""property_type"":""Apartment"",""social_status"":""Single"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on return"",""no_of_children"":""0"",""primary_reason"":""Both"",""exterior_colour"":[""Sage"",""Blue"",""Rose""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Padel"",""Tennis"",""Football""],""premium_features"":[""Private Pool"",""Installed Kitchen""],""community_mobility"":[""Walking"",""Cycling"",""Private Buggy""],""staff_accommodation"":null,""additional_amenities"":[""Spa & Gym"",""Cafes"",""Beach Club""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Walking"",""Cycling"",""Private Buggy""]"
8a00e23d-806f-4517-90aa-e30a4fd23c07,2026-09-09 13:55:11.984142+00,,25–34,Egypt,Married,2,No,2028 – 2029,Family holidays,Beach Villa,4BR,3M–6M SAR,"[""Outdoor Space"",""Sea Views"",""Balconies & Terraces""]",A maid's room,"[""Private Pool""]","[""Sage""]","[""Water sports"",""Tennis"",""Padel""]","[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes""]",Yes,"{""age"":""25–34"",""unit_size"":""4BR"",""nationality"":""Egypt"",""price_range"":""3M–6M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Sea Views"",""Balconies & Terraces""],""property_type"":""Beach Villa"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Yes"",""no_of_children"":""2"",""primary_reason"":""Family holidays"",""exterior_colour"":[""Sage""],""has_second_home"":""No"",""sport_amenities"":[""Water sports"",""Tennis"",""Padel""],""premium_features"":[""Private Pool""],""community_mobility"":[""Walking"",""Personal Car"",""Private Buggy""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Personal Car"",""Private Buggy""]"
8aa7133b-7db5-475a-ba32-9f50c5607368,2026-09-13 12:47:14.843469+00,,35–44,Canada,Married,2,No,2028 – 2029,Both,Apartment,2BR,700k–1.5M SAR,"[""Outdoor Space"",""Sea Views"",""Park Views""]",,"[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""]","[""Sand"",""Sage""]","[""Water sports"",""Padel"",""Other: cycling""]","[""Spa & Gym"",""Children's Club"",""Picnic Areas"",""Restaurants"",""Cafes"",""Retail""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""2BR"",""nationality"":""Canada"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""3–5 years"",""home_features"":[""Outdoor Space"",""Sea Views"",""Park Views""],""property_type"":""Apartment"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Sand"",""Sage""],""has_second_home"":""No"",""sport_amenities"":[""Water sports"",""Padel"",""Other: cycling""],""premium_features"":[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Cycling"",""Personal Car""],""staff_accommodation"":null,""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Picnic Areas"",""Restaurants"",""Cafes"",""Retail""],""travel_to_destination"":""Car""}",3–5 years,Car,"[""Walking"",""Cycling"",""Personal Car""]"
8ab23f5b-21c4-41d0-b157-e5eda8319965,2026-09-09 14:12:44.206899+00,,35–44,Malaysia,Married,4+,Self-owned,2030 onwards,Both,Villa,3BR,700k–1.5M SAR,"[""Outdoor Space"",""Park Views"",""Sea Views""]",A maid's room,"[""Built-in Wardrobes"",""Installed Kitchen""]","[""Sand""]","[""Padel"",""Football""]","[""Children's Club"",""Ladies Facilities"",""Picnic Areas"",""Restaurants""]",Depends on return,"{""age"":""35–44"",""unit_size"":""3BR"",""nationality"":""Malaysia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""3–5 years"",""home_features"":[""Outdoor Space"",""Park Views"",""Sea Views""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on return"",""no_of_children"":""4+"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Padel"",""Football""],""premium_features"":[""Built-in Wardrobes"",""Installed Kitchen""],""community_mobility"":[""Cycling""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Children's Club"",""Ladies Facilities"",""Picnic Areas"",""Restaurants""],""travel_to_destination"":""Car""}",3–5 years,Car,"[""Cycling""]"
8ab5f72c-7455-40da-a937-5e0fc85de4bf,2026-09-09 13:16:53.265701+00,,45–54,India,Married,4+,No,2028 – 2029,Investment,Villa,3BR,700k–1.5M SAR,"[""Outdoor Space""]",Both,"[""Private Pool""]","[""Sand""]","[""Water sports""]","[""Spa & Gym""]",Yes,"{""age"":""45–54"",""unit_size"":""3BR"",""nationality"":""India"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""Upfront cash in full"",""home_features"":[""Outdoor Space""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Yes"",""no_of_children"":""4+"",""primary_reason"":""Investment"",""exterior_colour"":[""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Water sports""],""premium_features"":[""Private Pool""],""community_mobility"":[""Cycling""],""staff_accommodation"":""Both"",""additional_amenities"":[""Spa & Gym""],""travel_to_destination"":""Car""}",Upfront cash in full,Car,"[""Cycling""]"
8aecc00a-6236-4a8f-a31f-d682bec1b602,2026-09-09 13:06:30.932875+00,,35–44,United Kingdom,Married,0,No,2028 – 2029,Both,Townhouse,3BR,1.5M–3M SAR,"[""Sea Views"",""Balconies & Terraces""]",Not required,"[""Installed Kitchen""]","[""Sand""]","[""Padel"",""Water sports"",""Football""]","[""Spa & Gym"",""Social Lounge"",""Children's Club"",""Beach Club"",""Restaurants"",""Cafes"",""Retail""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""3BR"",""nationality"":""United Kingdom"",""price_range"":""1.5M–3M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Balconies & Terraces""],""property_type"":""Townhouse"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""0"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Padel"",""Water sports"",""Football""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Cycling"",""Walking""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Social Lounge"",""Children's Club"",""Beach Club"",""Restaurants"",""Cafes"",""Retail""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Cycling"",""Walking""]"
8b8fd27e-6bf9-483f-ac78-282a0ad249c6,2026-09-09 13:17:36.866451+00,,45–54,India,Married,2,No,2030 onwards,Both,Villa,3BR,700k–1.5M SAR,"[""Outdoor Space"",""Balconies & Terraces"",""Privacy""]",Both,"[""Private Pool"",""Built-in Wardrobes"",""Installed Kitchen""]","[""Blue"",""Sand""]","[""Football"",""Tennis"",""Basketball""]","[""Picnic Areas"",""Retail"",""Restaurants"",""Beach Club""]",Depends on fees & flexibility,"{""age"":""45–54"",""unit_size"":""3BR"",""nationality"":""India"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Balconies & Terraces"",""Privacy""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Blue"",""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Football"",""Tennis"",""Basketball""],""premium_features"":[""Private Pool"",""Built-in Wardrobes"",""Installed Kitchen""],""community_mobility"":[""Cycling"",""Shared Buggy / Community Shuttle"",""Personal Car"",""Walking"",""Private Buggy""],""staff_accommodation"":""Both"",""additional_amenities"":[""Picnic Areas"",""Retail"",""Restaurants"",""Beach Club""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Cycling"",""Shared Buggy / Community Shuttle"",""Personal Car"",""Walking"",""Private Buggy""]"
8c732672-3b3f-48e2-b53c-247453f631f8,2026-09-10 08:57:22.153334+00,,25–34,Saudi Arabia,Married,0,Family-owned,2026 – 2027,Investment,Beach Villa,3BR,700k–1.5M SAR,"[""Balconies & Terraces"",""Sea Views"",""Outdoor Space""]",Not required,"[""Private Pool"",""Built-in Wardrobes"",""Installed Kitchen""]","[""Other: Wooden colors""]","[""Water sports"",""Padel"",""Other: Nice Gyms !""]","[""Spa & Gym"",""Children's Club"",""Beach Club"",""Retail"",""Cafes"",""Restaurants"",""Ladies Facilities""]",Depends on return,"{""age"":""25–34"",""unit_size"":""3BR"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""3–5 years"",""home_features"":[""Balconies & Terraces"",""Sea Views"",""Outdoor Space""],""property_type"":""Beach Villa"",""social_status"":""Married"",""timing_to_buy"":""2026 – 2027"",""managed_rental"":""Depends on return"",""no_of_children"":""0"",""primary_reason"":""Investment"",""exterior_colour"":[""Other: Wooden colors""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Water sports"",""Padel"",""Other: Nice Gyms !""],""premium_features"":[""Private Pool"",""Built-in Wardrobes"",""Installed Kitchen""],""community_mobility"":[""Cycling"",""Shared Buggy / Community Shuttle"",""Personal Car""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Beach Club"",""Retail"",""Cafes"",""Restaurants"",""Ladies Facilities""],""travel_to_destination"":""Car""}",3–5 years,Car,"[""Cycling"",""Shared Buggy / Community Shuttle"",""Personal Car""]"
8ca304eb-bf39-445c-b569-b805d944a169,2026-09-09 13:11:09.873104+00,,35–44,Zimbabwe,Single,0,Family-owned,2030 onwards,Both,Beach Villa,3BR,700k–1.5M SAR,"[""Sea Views""]",A maid's room,"[""Installed Kitchen"",""Private Pool"",""Built-in Wardrobes""]","[""Other: rock facade"",""Sand""]","[""Tennis"",""Volleyball"",""Water sports""]","[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas"",""Social Lounge"",""Beach Club""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""3BR"",""nationality"":""Zimbabwe"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views""],""property_type"":""Beach Villa"",""social_status"":""Single"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""0"",""primary_reason"":""Both"",""exterior_colour"":[""Other: rock facade"",""Sand""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Tennis"",""Volleyball"",""Water sports""],""premium_features"":[""Installed Kitchen"",""Private Pool"",""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle"",""Private Buggy""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas"",""Social Lounge"",""Beach Club""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle"",""Private Buggy""]"
8ca4ea5e-ae57-4941-b5c7-3b043aad7dd3,2026-09-09 13:10:41.287666+00,,35–44,India,Married,1,No,2026 – 2027,Both,Townhouse,3BR,700k–1.5M SAR,"[""Balconies & Terraces"",""Park Views"",""Outdoor Space""]",Not required,"[""Built-in Wardrobes""]","[""Sand""]","[""Padel"",""Basketball"",""Football""]","[""Spa & Gym"",""Picnic Areas"",""Restaurants"",""Retail"",""Cafes""]",Depends on return,"{""age"":""35–44"",""unit_size"":""3BR"",""nationality"":""India"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""3–5 years"",""home_features"":[""Balconies & Terraces"",""Park Views"",""Outdoor Space""],""property_type"":""Townhouse"",""social_status"":""Married"",""timing_to_buy"":""2026 – 2027"",""managed_rental"":""Depends on return"",""no_of_children"":""1"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Padel"",""Basketball"",""Football""],""premium_features"":[""Built-in Wardrobes""],""community_mobility"":[""Personal Car"",""Walking""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Picnic Areas"",""Restaurants"",""Retail"",""Cafes""],""travel_to_destination"":""Car""}",3–5 years,Car,"[""Personal Car"",""Walking""]"
8d45faff-e5a7-46e2-ba41-8ae271f298f2,2026-09-09 13:20:35.011751+00,,25–34,Zimbabwe,Married,1,Family-owned,2030 onwards,Investment,Beach Villa,3BR,700k–1.5M SAR,"[""Outdoor Space"",""Privacy"",""Sea Views""]",A maid's room,"[""Installed Kitchen""]","[""Blue""]","[""Padel"",""Volleyball"",""Water sports""]","[""Spa & Gym"",""Children's Club"",""Restaurants""]",Depends on fees & flexibility,"{""age"":""25–34"",""unit_size"":""3BR"",""nationality"":""Zimbabwe"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Privacy"",""Sea Views""],""property_type"":""Beach Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""1"",""primary_reason"":""Investment"",""exterior_colour"":[""Blue""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Padel"",""Volleyball"",""Water sports""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Restaurants""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Walking""]"
